SGO Report ID,SGO Report Version,SGO Amendment,Year Month,State,County,Road Type,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Any Vehicle Airbag Deployment,Is Ego Vehicle Airbag Deployment,Is Suspected Serious Injury+,Is Any Fatal Injury,Incident Date,Location Address / Description,Zip Code
30270-9978,2,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,2/15/2025,Ingalls Street & Kiska Road,94124
30270-9931,2,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/13/2025,Divisadero Street at Haight Street,94117
30270-9926,2,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V F2R,True,False,False,True,False,False,False,False,02/05/2025,Stockton Street at Ellis Street,94102
30270-9912,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,02/11/2025,Montgomery Street at Broadway,94133
30270-9876,2,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,02/07/2025,Dolores Street at 19th Street,94110
30270-9860,2,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,02/06/2025,S. Grand Avenue near W. Pico Boulevard,90015
30270-9828,1,Amendment 2 or prior,202502,California,San Mateo,Surface Street,Single Vehicle,True,True,True,False,False,False,False,False,02/03/2025,Bayshore Boulevard near Valley Drive,94005
30270-9826,1,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,02/03/2025,S. Union Avenue at Venice Boulevard,90015
30270-9809,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,02/01/2025,Camelback Road and N. Saddlebag Trail,85251
30270-9789,2,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Intersection,True,False,True,True,True,True,False,False,02/01/2025,San Jose Avenue at Goethe Street,94112
30270-10727,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,02/11/2025,19th Avenue near Rivera Street,94116
30270-10436,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,02/28/2025,3rd Street at Brannan Street,94107
30270-10276,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,02/23/2025,Bay Street at Polk Street,90214
30270-10274,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,02/11/2025,1st Street at Clementina Street,94105
30270-10216,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,02/28/2025,California Street at Battery Street,94104
30270-10215,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,02/28/2025,S McAllister Avenue at E University Drive,85281
30270-10143,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/28/2025,17th Street at S Van Ness Avenue,94110
30270-10142,1,Amendment 2 or prior,202502,Texas,Travis,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/27/2025,N Lamar Road at W 31st Street,78705
30270-10141,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,02/25/2025,Parking lot near 1810 E Apache Boulevard,85281
30270-10140,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/24/2025,N 40th Street near Washington Street,85034
30270-10139,1,Amendment 2 or prior,202502,Texas,Travis,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,02/19/2025,E. 5th Street at San Marcos Street,78702
30270-10138,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,02/24/2025,E Camelback Road near N Rubicon Avenue,85018
30270-10137,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,02/24/2025,Broadway near Baker Street,94115
30270-10136,1,Amendment 2 or prior,202502,Texas,Travis,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,02/24/2025,Rio Grande Street near W 11th Street,78701
30270-10135,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,02/22/2025,Taylor Street at Jefferson Street,94133
30270-10134,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,02/13/2025,parking lot near 1501 W Bethany Home Road,85015
30270-10131,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,2/13/2025,Parking lot near 840 Brannan Street,94103
30270-10130,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/14/2025,Alemany Boulevard near Bayshore Boulevard,94124
30270-10129,1,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V F2R,True,True,False,False,False,False,False,False,02/10/2025,Olympic Boulevard near 26th Street,90404
30270-10123,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,2/28/2025,E Southern Avenue at S 24th Street,85040
30270-10112,2,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,Secondary Crash,True,False,True,True,True,True,False,False,02/28/2025,N Dobson Rd and W Flint Street,85224
30270-10109,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,02/27/2025,"3400 Sky Harbor Boulevard, Terminal 3 at the Phoenix Sky Harbor International Airport",85034
30270-10091,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,02/04/2025,E. Brill Street at N. 24th Streeet,85008
30270-10090,1,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/01/2025,Benton Way near London Street,90026
30270-10087,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,02/21/2025,Driveway entrance on S. 16th Street near Grant Street,85034
30270-10086,1,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V Lateral,True,False,True,False,False,False,False,False,02/26/2025,6800 block of La Cienega Boulevard,90302
30270-10085,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,02/21/2025,N. 16th Street near E. Camelback Road,85016
30270-10083,1,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V F2R,True,True,False,True,False,False,False,False,02/06/2025,S. Sherbourne Drive and W. 3rd Street,90048
30270-10082,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/07/2025,E. Dillons Way near N. 80th Street,85260
30270-10081,1,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,02/07/2025,Westwood Plaza near Strathmore Place,90095
30270-10080,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,02/24/2025,Taylor Street at Broadway,94133
30270-10079,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,02/07/2025,Howard Street near 5th Street,94103
30270-10078,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/21/2025,Laguna Street at Page Street,94102
30270-10077,1,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,02/07/2025,Mayfield Avenue at Bundy Drive,90049
30270-10076,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,02/06/2025,200 block of Brookdale Avenue,94134
30270-10075,2,Amendment 2 or prior,202502,California,San Francisco,Surface Street,Cyclist,True,False,False,False,False,False,False,False,02/21/2025,400 block of Van Ness Avenue,94102
30270-10067,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,02/20/2025,Stockton Street near Bay Stret,94133
30270-10060,1,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,02/21/2025,Santa Monica Boulevard near Beverly Boulevard,90210
30270-10059,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,2/21/2025,Washington Street at N. 28th Street,85034
30270-10058,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/19/2025,Webster Street at Hermann Street,94117
30270-10057,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Lateral,True,True,False,True,False,False,False,False,02/15/2025,Divisadero Street at Grove Street,94117
30270-10054,2,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,Pedestrian,True,False,False,False,False,False,False,False,2/22/2025,Venice Blvd near S Robertson Blvd,90066
30270-10053,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,2/17/2025,Oak Street near Octavia Boulevard,94102
30270-10052,1,Amendment 2 or prior,202502,California,Santa Clara,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/14/2025,Logue Avenue at E. Middlefielf Road,94043
30270-10050,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,02/05/2025,Tennessee Street near 22nd Street,94107
30270-10049,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,02/04/2025,Howard Street near 5th Street,94103
30270-10048,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/03/2025,N. Scottsdale Road at E. Hancock Avenue,85288
30270-10047,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,02/03/2025,Geary Boulevard at Laguna Street,94115
30270-10046,1,Amendment 2 or prior,202502,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,02/03/2025,11th Street at California Avenue,90403
30270-10042,2,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,02/20/2025,7500 N Dreamy Draw Drive,85020
30270-10007,1,Amendment 2 or prior,202502,California,San Francisco,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,2/17/2025,Alameda Street near Potrero Avenue,94103
30270-10006,1,Amendment 2 or prior,202502,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,02/15/2025,E. McDowell Road near N. 51st Street,85008
30270-9910,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,All Others,True,True,False,False,False,False,False,False,1/11/2025,Montezuma Street near Coso Avenue,94110
30270-9909,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,01/11/2025,Mariposa Street at Florida Street,94110
30270-9908,1,Amendment 2 or prior,202501,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,01/11/2025,S. Robertson Boulevard near Olin Street,90034
30270-9907,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,1/18/2025,Broadway at Romolo Place,94133
30270-9906,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,01/11/2025,parking garage at Mission Street and Angelo's Alley,94103
30270-9905,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,1/12/2025,W. Culver Street near N. Central Avenue,85004
30270-9904,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V Lateral,True,False,True,False,False,False,False,False,01/10/2025,N. 44th Street and E. Camelback Road,85018
30270-9900,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,01/10/2025,Willow Street at Polk Street,94109
30270-9898,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,01/10/2025,1900 block of Palou Avenue,94124
30270-9897,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,01/14/2025,Powell Street at Sutter Street,94108
30270-9895,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,01/20/2025,Taylor Street near Jefferson Street,94133
30270-9894,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,1/20/2025,near 3400 Sky Harbor Boulevard,85034
30270-9887,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Head-on,True,True,True,False,False,False,False,False,01/08/2025,Hugo Street at 4th Avenue,94122
30270-9885,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,01/21/2025,Mariposa Street at Owens Street,94158
30270-9884,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,01/21/2025,Fillmore Street near Bush Street,94115
30270-9883,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,All Others,True,True,False,False,False,False,False,False,01/22/2025,N. 9th Street at E. Polk Street,85006
30270-9881,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,01/06/2025,W Pima Street near S 18th Avenue,85007
30270-9880,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,All Others,True,False,False,False,False,False,False,False,01/04/2025,Stockton Street at Bay Street,94133
30270-9879,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,01/02/2025,S Dobson Road near W Main Street,85202
30270-9878,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,01/12/2025,Precita Avenue near Emmett Court,94110
30270-9875,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,True,True,False,False,False,False,False,01/12/2025,Clementina Street and 1st Street,94105
30270-9874,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,01/12/2025,Hawthorne Street near Harrison Street,94107
30270-9873,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,01/16/2025,Baker Street near Geary Boulevard,94115
30270-9872,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,01/16/2025,Howard Street near Spear Street,94105
30270-9868,1,Amendment 2 or prior,202501,Texas,Travis,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,01/17/2025,6300 block of E. Stassney Lane,78744
30270-9867,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,01/24/2025,Thomas Road and N. Central Avenue,85012
30270-9855,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,All Others,True,True,False,False,False,False,False,False,01/01/2025,Talking Stick Way and N Dobson Road,85256
30270-9854,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,1/3/2025,1200 block of Castro Street,94114
30270-9853,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,01/24/2025,Mission Street at 3rd Street,94105
30270-9852,1,Amendment 2 or prior,202501,California,Los Angeles,Surface Street,V2V F2R,True,False,False,True,False,False,False,False,01/23/2025,Bundy Drive near Tennessee Avenue,90064
30270-9851,1,Amendment 2 or prior,202501,California,Los Angeles,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,1/25/2025,W 3rd Street at S Hill Street,90014
30270-9850,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,01/28/2025,20th Street near Florida Street,94110
30270-9848,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,01/01/2025,3400 block of E Yale Street,85008
30270-9845,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,01/29/2025,E. Highland Avenue at N. Scottsdale Road,85251
30270-9843,1,Amendment 2 or prior,202501,Texas,Travis,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,01/01/2025,E Cesar Chavez Street at Sabine Street,78701
30270-9824,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,01/29/2025,Minna Street at 6th Street,94103
30270-9823,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,01/01/2025,W 5th Street at S Albert Avenue,85281
30270-9822,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,All Others,True,True,False,False,False,False,False,False,01/30/2025,S. McClintock Road at E. Hayden Lane,85281
30270-9821,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,All Others,True,False,False,False,False,False,False,False,01/01/2025,Taylor Street near Broadway,94133
30270-9808,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,Single Vehicle,True,False,False,False,False,False,False,False,01/31/2025,5th Street and Shipley,94107
30270-9807,2,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V F2R,True,False,False,True,False,False,False,False,01/31/2025,S Van Ness Avenue near 18th Street,94133
30270-9806,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,All Others,True,True,False,False,False,False,False,False,01/30/2025,Filbert Street near Jones Street.,94133
30270-9791,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,01/29/2025,Montgomery Street and Sutter Street,94104
30270-9767,1,Amendment 2 or prior,202501,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,True,False,False,False,01/27/2025,East 4th Street at San Pedro Street,90013
30270-9765,1,Amendment 2 or prior,202501,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,01/26/2025,Highland Avenue near Selma Avenue,90028
30270-9764,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,All Others,True,True,False,False,False,False,False,False,01/25/2025,Central Avenue near McAllister Street,94118
30270-9763,1,Amendment 2 or prior,202501,California,Los Angeles,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,01/24/2025,Parking lot near 8280 Santa Monica Boulevard,90046
30270-9761,2,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,Motorcycle,True,False,True,True,False,False,False,False,01/28/2025,West Rio Salado Parkway at N Alma School Road,85201
30270-9738,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V F2R,True,False,True,False,True,False,False,False,1/21/2025,Eddy Street at Laguna Street,94109
30270-9737,1,Amendment 2 or prior,202501,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,True,False,False,False,01/20/2025,S. Park View Street near Wilshire Boulevard,90057
30270-9736,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V Lateral,True,True,True,False,False,False,False,False,01/18/2025,E. Roosevelt Street at N. Granite Reef Road,85257
30270-9735,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,01/18/2025,Lake Merced Boulevard near Brotherhood Way,94132
30270-9724,2,Amendment 2 or prior,202501,California,San Francisco,Surface Street,Secondary Crash,True,False,True,True,True,False,True,True,01/19/2025,6th Street near Harrison Street,94103
30270-9721,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,01/15/2025,Stockton Street at Market Street,94102
30270-9654,2,Amendment 2 or prior,202501,California,San Francisco,Surface Street,Cyclist,True,False,False,False,False,False,False,False,01/13/2025,Kearny Street at Pine Street,94104
30270-9635,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,01/10/2025,Duboce Avenue at Valencia Street,94103
30270-9634,1,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,01/09/2025,40th Street at E. University Drive,85040
30270-9631,2,Amendment 2 or prior,202501,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,True,False,False,False,False,01/09/2025,N. 40th Street at E. Indianola Avenue,85018
30270-9606,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,01/08/2025,Main Street near Mission Street,94105
30270-9565,1,Amendment 2 or prior,202501,California,Los Angeles,Surface Street,All Others,True,False,True,False,False,False,False,False,01/06/2025,near 8932 Carson Street,90232
30270-9552,1,Amendment 2 or prior,202501,Texas,Travis,Surface Street,V2V Backing,True,False,True,False,False,False,False,False,01/03/2025,S Congress Avenue at W Riverside Drive,78704
30270-9537,1,Amendment 2 or prior,202501,California,San Francisco,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,01/01/2025,Bay Street at Polk Street,94109
30270-10089,1,Amendment 2 or prior,202501,California,Los Angeles,Surface Street,All Others,True,False,False,True,False,False,False,False,01/24/2025,W. Olympic Boulevard at Hobart Boulevard,90006
30270-9682,2,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V F2R,True,True,False,False,False,False,False,False,12/07/2024,Cyril Magnin Street at Ellis Street,94104
30270-9609,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/18/2024,near 909 E. Apache Boulevard,85281
30270-9604,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,12/20/2024,parking lot at 8985 Venice Boulevard,90034
30270-9603,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/19/2024,West Boulevard at St. Charles Place,90019
30270-9602,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/20/2024,Grove Street at Franklin Street,94102
30270-9601,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,12/20/2024,Stevenson Street at 3rd Street,94103
30270-9600,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V Backing,True,True,True,False,False,False,False,False,12/20/2024,W. Olympic Boulevard at S. Beverly Drive,90212
30270-9599,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,12/20/2024,near 959 E. University Drive,85288
30270-9598,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,12/19/2024,E. University Drive at the underpass of Hohokam Expressway,85040
30270-9596,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/18/2024,Shopping center parking lot near 4701 N 7th Street,85014
30270-9595,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,12/18/2024,Kearny Street near Hardie Place,94108
30270-9594,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/21/2024,S. Western Avenue at W. 8th Street,90005
30270-9592,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/21/2024,Mason Street near Sacramento Street,94108
30270-9591,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/21/2024,E. Glendale Avenue near N. 12th Street,85020
30270-9590,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/22/2024,Alemany Boulevard at Ocean Avenue,94112
30270-9589,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/22/2024,Beverly Boulevard at S. Bonnie Brae Street,90057
30270-9588,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,12/22/2024,Venice Boulevard at Hauser Boulvard,90019
30270-9587,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/22/2024,Bush Street at Sansome Street,94104
30270-9586,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,12/23/2024,Harriet Street near Howard Street,94103
30270-9585,1,Amendment 2 or prior,202412,Texas,Travis,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,12/17/2024,parking lot near 6321 E Stassney Lane,78744
30270-9584,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,12/17/2024,Venezia Avenue near Zeno Place,90291
30270-9583,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V F2R,True,False,False,True,False,False,False,False,12/17/2024,Bush Street at Battery Street,94104
30270-9582,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/16/2024,Jessie Street near Annie Street,94105
30270-9580,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Backing,True,True,True,False,False,False,False,False,12/16/2024,Toland Street at Jerrold Avenue,94124
30270-9579,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/15/2024,Sutter Street at Grant Avenue,94108
30270-9575,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/14/2024,Alabama Street at Cesar Chavez Street,94110
30270-9574,1,Amendment 2 or prior,202412,California,Los Angeles,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,12/14/2024,15th Street near Alta Avenue,90402
30270-9573,1,Amendment 2 or prior,202412,Texas,Travis,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,12/14/2024,E. 8th Street near Comal Street,78702
30270-9572,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,12/14/2024,16th Street at Market Street,94114
30270-9571,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,12/23/2024,W. Alta Vista Road at 7th Avenue,85041
30270-9570,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Lateral,False,False,False,False,False,False,False,False,12/24/2024,Bay Street near Polk Street,94109
30270-9569,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,All Others,True,True,False,False,False,False,False,False,12/24/2024,McDowell Road at N. 11th Avenue,85007
30270-9568,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,V2V Backing,True,True,False,False,False,False,False,False,12/12/2024,Elizabeth Street near Sanchez Street,94114
30270-9567,1,Amendment 2 or prior,202412,Arizona,Maricopa,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,12/13/2024,E. Roosevelt Street near N. 33rd Street,85008
30270-9566,1,Amendment 2 or prior,202412,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,12/11/2024,Bayshore Boulevard at Silver Avenue,94124
